taxonID,typeStatus,scientificName,sex,locality,verbatimLatitude,verbatimLongitude,institutionCode,catalogNumber,recordedBy,verbatimEventDate,typeDesignatedBy
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","female","Brazil Southeast, São Paulo: Pedregulho, Córrego do Pedregulho","S 20.216700","W 47.433300","MZSP","","C. G. Froehlich, L. G. Oliveira, M. J. N. Ferreira","September 18, 1989","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","male","Brazil Southeast, São Paulo: Pedregulho, Córrego do Pedregulho","S 20.216700","W 47.433300","MZSP","","C. G. Froehlich, L. G. Oliveira, M. J. N. Ferreira","November 7, 1989","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","male","Brazil Southeast, São Paulo: Pedregulho, Córrego do Pedregulho","S 20.216700","W 47.433300","MZSP","","C. G. Froehlich, L. G. Oliveira, M. J. N. Ferreira","October 6, 2000","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","female","Brazil Southeast, São Paulo: Pedregulho, Córrego do Pedregulho","S 20.216700","W 47.433300","MZSP","","C. G. Froehlich, L. G. Oliveira, M. J. N. Ferreira","October 6, 2000","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","male","Brazil West-central, Mato Grosso do Sul: Chapadão do Sul, Fazenda Stella I, Rio Indaiá Grande","S 19.530600","W 52.491700","MZSP","","K. O. Righi-Cavallaro, M. R. Cavallaro, L. Penatti, R. C. Pereira","December 16, 2008","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","male","Brazil West-central, Mato Grosso do Sul: Chapadão do Sul, Fazenda Stella I, Rio Indaiá Grande","S 19.530600","W 52.491700","MZSP","","K. O. Righi-Cavallaro, M. R. Cavallaro, L. Penatti, R. C. Pereira","December 17, 2008","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157014,"paratype","Anacroneuria singularis Righi-Cavallaro & Lecci, 2010","female","Brazil Southeast, São Paulo: Pedregulho, Córrego do Pedregulho","S 20.216700","W 47.433300","MZSP","","C. G. Froehlich, L. G. Oliveira, M. J. N. Ferreira","July 13, 1989","Righi-Cavallaro & Lecci. 2010. Three new species of <i>Anacroneuria</i> (Plecoptera: Perlidae) from Centre-West and Southeast Brazil. Zootaxa 2683:35-44"
1157015,"holotype","Anacroneuria clarki Stark & Baumann, 2011","male","Western South America, Bolivia, La Paz: Province Nor Yungus, Huarinilla, Rio Selva Resort; 3821 meters","S 16.202000","W 67.793600","USNM","","R.L. Johnson, V.J. Anderson, S.M. Clark","April 28, 2006","Stark & Baumann. 2011. Records of Anacroneuria (Plecoptera: Perlidae) from Bolivia and Paraguay with descriptions of three new species. Illiesia: International Journal of Stonefly Research (Illiesia) 7(19):182-191"
1157016,"holotype","Anacroneuria vagante Stark & Baumann, 2011","male","Western South America, Bolivia, La Paz: Province Nor Yungas, Rio Vagante, Vagante; 3650 meters","S 16.183300","W 67.683300","USNM","","S.M. Clark, H.R. Hinkson","November 12, 2009","Stark & Baumann. 2011. Records of Anacroneuria (Plecoptera: Perlidae) from Bolivia and Paraguay with descriptions of three new species. Illiesia: International Journal of Stonefly Research (Illiesia) 7(19):182-191"
1157017,"holotype","Anacroneuria ypane Stark & Baumann, 2011","male","Southern South America, Paraguay, Amambay: Rio Ypane, cerca Pedro Juan Caballero","","","USNM","","C.J.D. Brown","November 25, 1956","Stark & Baumann. 2011. Records of Anacroneuria (Plecoptera: Perlidae) from Bolivia and Paraguay with descriptions of three new species. Illiesia: International Journal of Stonefly Research (Illiesia) 7(19):182-191"
1157018,"holotype","Anacroneuria apuela Stark & Gill, 2012","male","Western South America, Ecuador: Province Imbabura, Canton Cotacachi, Rio Intag, Apuela; 5020 meters","N 0.350556","W 78.516667","USNM","","S.M. Clark, H.R. Hinkson","November 6, 2009","Stark & B. Gill. 2012. In Stark, Kondratieff & B. Gill. New species and records of Anacroneuria (Plecoptera: Perlidae) from Ecuador and Paraguay. 8(6)"
1157019,"holotype","Anacroneuria cushueme Stark & Gill, 2012","male","Western South America, Ecuador: Pastaza, Rio Cushueme, Cushueme, 150 km SE Puyo; 320 meters","","","CAS","","B. Malkin","May 15, 1971","Stark & B. Gill. 2012. In Stark, Kondratieff & B. Gill. New species and records of Anacroneuria (Plecoptera: Perlidae) from Ecuador and Paraguay. 8(6)"
1157020,"holotype","Anacroneuria kayceae Kondratieff & Gill, 2012","male","Western South America, Ecuador: Napo, 6.38 km W Baeza, Hwy E-20; 1987 meters","S 0.452050","W 77.941133","USNM","","B.C. Kondratieff, B. Gill","January 25, 2012","Kondratieff & B. Gill. 2012. In Stark, Kondratieff & B. Gill. New species and records of Anacroneuria (Plecoptera: Perlidae) from Ecuador and Paraguay. 8(6)"
1157021,"holotype","Anacroneuria malkini Stark & Kondratieff, 2012","male","Western South America, Ecuador: Pastaza, Rio Cushueme, Cushueme, 150 km SE Puyo; 320 meters","","","CAS","","B. Malkin","May 15, 1971","Stark & Kondratieff. 2012. In Stark, Kondratieff & B. Gill. New species and records of Anacroneuria (Plecoptera: Perlidae) from Ecuador and Paraguay. 8(6)"
1157022,"holotype","Anacroneuria pichincha Stark & Kondratieff, 2012","male","Western South America, Ecuador: Pichincha, Santo Domingo de Los Colorados; 500 meters","","","CAS","","B. Malkin","April 3, 1971","Stark & Kondratieff. 2012. In Stark, Kondratieff & B. Gill. New species and records of Anacroneuria (Plecoptera: Perlidae) from Ecuador and Paraguay. 8(6)"
1157023,"holotype","Anacroneuria pakaraima Stark, 2012","male","Northern South America, Guyana: District 8, Mount Wokomung; 1234 meters","N 5.109667","W 59.820917","ROME","ROM 2004515","B. Hubley","October 27, 2004","Stark. 2012. Anacroneuria pakaraima and A. wokomung, two new stonefly species from Guyana (Plecoptera: Perlidae). Illiesia: International Journal of Stonefly Research (Illiesia) 8(10):114-118"
1157024,"holotype","Anacroneuria wokomung Stark, 2012","male","Northern South America, Guyana: District 8, Mount Wokomung; 736 meters","N 5.128667","W 59.811111","ROME","ROM 2004531","B. Hubley","October 21, 2004","Stark. 2012. Anacroneuria pakaraima and A. wokomung, two new stonefly species from Guyana (Plecoptera: Perlidae). Illiesia: International Journal of Stonefly Research (Illiesia) 8(10):114-118"
1157028,"holotype","Enderleina flinti Stark, 1989","female","Northern South America, Venezuela: T.F.Amaz. Cerro de la Neblina, Camp XI; 0 meters","N 0.866700","W 65.966700","USNM","USNM 104299","Spangler, Paul J.","February 25, 1985","Stark. 1989. The genus Enderleina (Plecoptera: Perlidae)  . Aquatic Insects 11(3):153-160"
1157029,"holotype","Enderleina yano Stark, 1989","male","Northern South America, Venezuela","N 0.966670","W 65.950000","USNM","USNM 104298","Flint, Oliver S. Jr.","March 15, 1984","Stark. 1989. The genus Enderleina (Plecoptera: Perlidae)  . Aquatic Insects 11(3):153-160"
1157030,"holotype","Enderleina froehlichi Ribeiro-Ferreira, 1996","male","Brazil North, Amazonas: manaus Reserva [Florestal Adolpho] Ducke, AM 010 Km 26, Igarapé Anta","","","INPA","","A.C. Ferreira","October 13, 1987","Ribeiro-Ferreira. 1996. Nova espécie de Enderleina Jewett do norte do Brasil (Plecoptera - Perlidae). Amazoniana 25(1/2):145-147"
1157031,"holotype","Enderleina khazeni Derka & Tierno de Figueroa, 2013","male","Northern South America, Venezuela: Bolívar Province, Gran Sabana, Río Tarota, below the road to Santa Elena de Uairén; 1320 meters","N 5.815833","W 61.418889","MCZL","","Derka","November 19, 2011","Derka & Tierno de Figueroa. 2013. Enderleina khazeni n. sp. (Plecoptera, Perlidae), a new stonefly from Venezuelan Guayana. Zootaxa 3619(1):75-78"
1157035,"holotype","Neoperla porteri Navás, 1919","female","Southern South America, Chile Central, La Araucania: Malleco, Curacautín","S 38.433333","W 71.883333",,"","C. Porter","January 1, 1917","Navás. 1919. Insecta nova. V Series. Memorie dell'Accademia Pontifica dei Nuovi Lincei, Rome (Mem. Pont. Accad. Nuovi Lincei) 2 5:1-29"
1157035,"neotype","Inconeuria porteri (Navás, 1919)","male","Southern South America, Chile South, Los Lagos: Valdivia, Panguipulli","S 39.643632","W 72.336494","DEI","","Faz","November 17, 1924","Illies. 1964. Südamerikanische Perlidae (Plecoptera), besonders aus Chile und Argentinien. Beiträge zur neotropischen Fauna (Beitr. neotrop. Fauna) 3:207-233"
1157038,"syntype","Perla genualis Navás, 1918","female","Southern South America, Argentina South, Rio Negro: Río Negro, Nahuel Huapí","S 41.106517","W 71.311177","MLP","","Bruch","February 1, 1898","Navás. 1918. Algunos insectos neurópteros de la Argentina. Plecópteros. Physis 4:80-89"
1157040,"holotype","Kempnyella walperi Illies, 1964","female","Southern South America, Chile South, Los Lagos: Valdivia: Fundo Walper nr. Punucapa (39°45’S); 800 meters","S 39.740633","W 73.268965",,"","J. Illies","February 16, 1958","Illies. 1964. Südamerikanische Perlidae (Plecoptera), besonders aus Chile und Argentinien. Beiträge zur neotropischen Fauna (Beitr. neotrop. Fauna) 3:207-233"
1157069,"holotype","Kempnyia mirim Froehlich, 1984","male","Brazil Southeast, São Paulo: Biological Reserve of Alto da Serra de Paranapiacaba. Coordinates are for Paranapiacaba.; 750 meters","S 23.779400","W 46.305000","MZSP","","none given","November 27, 1963","Froehlich. 1984. Brazilian Plecoptera 2. Species of the serrana-group of Kempnyia (Plecoptera). Aquatic Insects 6(3):137-147"
1157069,"paratype","Kempnyia mirim Froehlich, 1984","female","Brazil Southeast, São Paulo: Biological Reserve of Alto da Serra de Paranapiacaba. Coordinates are for Paranapiacaba.; 750 meters","S 23.779400","W 46.305000","MZSP","","none given","November 27, 1963","Froehlich. 1984. Brazilian Plecoptera 2. Species of the serrana-group of Kempnyia (Plecoptera). Aquatic Insects 6(3):137-147"
1157071,"holotype","Kempnyia reichardti Froehlich, 1984","male","Brazil Southeast, Minas Gerais: Serra do Caraca, Minas Gerais; 1380 meters","S 20.100000","W 43.500000","MZSP","","Kloss, Lenko, Martins and","November 1, 1961","Froehlich. 1984. Brazilian Plecoptera 2. Species of the serrana-group of Kempnyia (Plecoptera). Aquatic Insects 6(3):137-147"
1157071,"paratype","Kempnyia reichardti Froehlich, 1984","male","Brazil Southeast, Minas Gerais: Serra do Cipo, MG, Km 126 of road to Conceicao do Mato Dentro","S 19.316700","W 43.566700","MZSP","","Kloss, Lenko, Martins and","December 17, 1974","Froehlich. 1984. Brazilian Plecoptera 2. Species of the serrana-group of Kempnyia (Plecoptera). Aquatic Insects 6(3):137-147"
1157071,"paratype","Kempnyia reichardti Froehlich, 1984","female","Brazil Southeast, Minas Gerais: Serra do Cipo, MG, Km 126 of road to Conceicao do Mato Dentro","S 19.316700","W 43.566700","MZSP","","Kloss, Lenko, Martins and","December 17, 1974","Froehlich. 1984. Brazilian Plecoptera 2. Species of the serrana-group of Kempnyia (Plecoptera). Aquatic Insects 6(3):137-147"
1157074,"holotype","Kempnyia tamoya Froehlich, 1984","male","Brazil Southeast, São Paulo: Eugênio Lefèvre, Campos do Jordão, coordinates from Google Maps and are approximations.; 1179 meters","S 22.826000","W 45.628700","MZSP","","L. Travassos, E. Rabello and E. Dente","October 26, 1962","Froehlich. 1984. Brazilian Plecoptera 2. Species of the serrana-group of Kempnyia (Plecoptera). Aquatic Insects 6(3):137-147"
1157074,"paratype","Kempnyia tamoya Froehlich, 1984","female","Brazil Southeast, São Paulo: Eugênio Lefèvre, Campos do Jordão, coordinates from Google Maps and are approximations.; 1179 meters","S 22.826000","W 45.628700","MZSP","","L. Travassos, E. Rabello and E. Dente","October 26, 1962","Froehlich. 1984. Brazilian Plecoptera 2. Species of the serrana-group of Kempnyia (Plecoptera). Aquatic Insects 6(3):137-147"
1157085,"holotype","Kempnyia kaingang Froehlich, 2011","male","Brazil South, Santa Catarina: Nova Teutônia; 300 meters","S 27.300000","W 52.383300","BMNH","","F. Plaumann","January 1, 1956","Froehlich. 2011. Notes on Kempnyia, with the description of three new species (Plecoptera: Perlidae). Illiesia: International Journal of Stonefly Research (Illiesia) 7(13):133-141"
1157086,"holotype","Kempnyia ocellata Froehlich, 2011","male","Brazil Southeast, Rio de Janeiro: Teresópolis","","","BMNH","","Purchased of Herr Fruhstorfer","September 30, 1887","Froehlich. 2011. Notes on Kempnyia, with the description of three new species (Plecoptera: Perlidae). Illiesia: International Journal of Stonefly Research (Illiesia) 7(13):133-141"
1157087,"holotype","Kempnyia pinhoi Froehlich, 2011","male","Brazil South, Santa Catarina: Florianópolis, Malaise trap","","","UCAD","","L.C. Pinho","November 20, 2003","Froehlich. 2011. Notes on Kempnyia, with the description of three new species (Plecoptera: Perlidae). Illiesia: International Journal of Stonefly Research (Illiesia) 7(13):133-141"
1157088,"holotype","Kempnyia pirata Froehlich, 2011","male","Brazil Southeast, São Paulo: Campos do Jordão, Parque Estadual de Campos do Jordão, Córrego Galharada; 1553 meters","S 22.691400","W 45.466100","MZSP","","C. G. Froehlich et al.","November 17, 1987","Froehlich. 2011. <i>Kempnyia</i> (Plecoptera) from the Mantiqueira Mountains of Brazil. Zootaxa 2999:20-32"
1157088,"paratype","Kempnyia pirata Froehlich, 2011","male","Brazil Southeast, São Paulo: Campos do Jordão, Parque Estadual de Campos do Jordão, Córrego Galharada; 1553 meters","S 22.691400","W 45.466100","MZSP","","C. G. Froehlich et al.","November 17, 1987","Froehlich. 2011. <i>Kempnyia</i> (Plecoptera) from the Mantiqueira Mountains of Brazil. Zootaxa 2999:20-32"
1157088,"paratype","Kempnyia pirata Froehlich, 2011","male","Brazil Southeast, São Paulo: Campos do Jordão, Parque Estadual de Campos do Jordão, Córrego Galharada; 1553 meters","S 22.691400","W 45.466100","MZSP","","C. G. Froehlich et al.","November 17, 1987","Froehlich. 2011. <i>Kempnyia</i> (Plecoptera) from the Mantiqueira Mountains of Brazil. Zootaxa 2999:20-32"
1157088,"paratype","Kempnyia pirata Froehlich, 2011","male","Brazil Southeast, São Paulo: Campos do Jordão, Parque Estadual de Campos do Jordão, Ribeirão Casquilho; 1779 meters","S 22.663600","W 45.417800","MZSP","","C. G. Froehlich","November 26, 1986","Froehlich. 2011. <i>Kempnyia</i> (Plecoptera) from the Mantiqueira Mountains of Brazil. Zootaxa 2999:20-32"
1157088,"paratype","Kempnyia pirata Froehlich, 2011","female","Brazil Southeast, São Paulo: Campos do Jordão, Parque Estadual de Campos do Jordão, Ribeirão Casquilho; 1779 meters","S 22.663600","W 45.417800","MZSP","","C. G. Froehlich","November 26, 1986","Froehlich. 2011. <i>Kempnyia</i> (Plecoptera) from the Mantiqueira Mountains of Brazil. Zootaxa 2999:20-32"
1157088,"paratype","Kempnyia pirata Froehlich, 2011","undetermined","Brazil Southeast, São Paulo: Campos do Jordão, Parque Estadual de Campos do Jordão, Ribeirão Casquilho; 1779 meters","S 22.663600","W 45.417800","MZSP","","C. G. Froehlich","November 26, 1986","Froehlich. 2011. <i>Kempnyia</i> (Plecoptera) from the Mantiqueira Mountains of Brazil. Zootaxa 2999:20-32"
1157089,"holotype","Kempnyia tupinamba Froehlich, 2011","male","Brazil Southeast, São Paulo: Campos do Jordão, Parque Estadual de Campos do Jordão, Córrego Galharada; 1553 meters","S 22.691400","W 45.466100","MZSP","","M. R. Spies","November 4, 2005","Froehlich. 2011. <i>Kempnyia</i> (Plecoptera) from the Mantiqueira Mountains of Brazil. Zootaxa 2999:20-32"
1157089,"paratype","Kempnyia tupinamba Froehlich, 2011","male","Brazil Southeast, São Paulo: Campos do Jordão, Parque Estadual de Campos do Jordão, Córrego Galharada; 1553 meters","S 22.691400","W 45.466100","MZSP","","C. G. Froehlich","November 25, 1986","Froehlich. 2011. <i>Kempnyia</i> (Plecoptera) from the Mantiqueira Mountains of Brazil. Zootaxa 2999:20-32"
1157089,"paratype","Kempnyia tupinamba Froehlich, 2011","female","Brazil Southeast, São Paulo: Campos do Jordão, Parque Estadual de Campos do Jordão, Córrego Galharada; 1553 meters","S 22.691400","W 45.466100","MZSP","","C. G. Froehlich","November 25, 1986","Froehlich. 2011. <i>Kempnyia</i> (Plecoptera) from the Mantiqueira Mountains of Brazil. Zootaxa 2999:20-32"
1157089,"paratype","Kempnyia tupinamba Froehlich, 2011","undetermined","Brazil Southeast, São Paulo: Campos do Jordão, Parque Estadual de Campos do Jordão, Córrego Galharada; 1553 meters","S 22.691400","W 45.466100","MZSP","","C. G. Froehlich","November 25, 1986","Froehlich. 2011. <i>Kempnyia</i> (Plecoptera) from the Mantiqueira Mountains of Brazil. Zootaxa 2999:20-32"
1157089,"paratype","Kempnyia tupinamba Froehlich, 2011","female","Brazil Southeast, São Paulo: Campos do Jordão, Parque Estadual de Campos do Jordão, Córrego Galharada; 1553 meters","S 22.691400","W 45.466100","MZSP","","C. G. Froehlich, M. Gimenes","December 21, 1986","Froehlich. 2011. <i>Kempnyia</i> (Plecoptera) from the Mantiqueira Mountains of Brazil. Zootaxa 2999:20-32"
